id,t0_call,quarter,CAR_call_0_1,CAR_call_-1_1,CAR_call_0_2
CNP,2024-10-29,2024Q4,-0.0165184,-0.0015461000000000008,-0.0071121
CINF,2024-10-28,2024Q4,0.0056486,0.0056486,0.0158199
MHK,2024-10-28,2024Q4,0.011600599999999999,0.011600599999999999,0.0333819
HCA,2024-10-28,2024Q4,-0.007759399999999998,-0.007759399999999998,-0.007036099999999998
DOC,2024-10-28,2024Q4,0.0103036,0.0103036,0.0192149
PFG,2024-10-28,2024Q4,0.005355599999999999,0.005355599999999999,0.0089509
WY,2024-10-28,2024Q4,-0.0288294,-0.0288294,-0.0015971000000000006
HIG,2024-10-28,2024Q4,-0.0010144000000000004,-0.0010144000000000004,0.0041879
UHS,2024-10-28,2024Q4,0.0155196,0.0155196,0.023222899999999998
AON,2024-10-28,2024Q4,-0.0120364,-0.0120364,-0.0159961
CNC,2024-10-28,2024Q4,-0.056782400000000004,-0.056782400000000004,-0.0376161
CL,2024-10-28,2024Q4,-0.0093504,-0.0093504,-0.0099531
LHX,2024-10-28,2024Q4,-0.0308974,-0.0308974,-0.0294801
EW,2024-10-25,2024Q4,-0.013781700000000001,-0.0174944,-0.013781700000000001
AJG,2024-10-25,2024Q4,-0.0159217,-0.0207284,-0.0159217
COF,2024-10-25,2024Q4,0.0522703,0.0458216,0.0522703
DLR,2024-10-25,2024Q4,0.0961733,0.0921016,0.0961733
DECK,2024-10-25,2024Q4,0.1057023,0.1128256,0.1057023
DXCM,2024-10-25,2024Q4,-0.0188317,0.013836599999999998,-0.0188317
RMD,2024-10-25,2024Q4,0.0712053,0.0781246,0.0712053
VRSN,2024-10-25,2024Q4,-0.0208447,-0.0242674,-0.0208447
WDC,2024-10-25,2024Q4,0.0472013,0.0428166,0.0472013
LUV,2024-10-25,2024Q4,0.014134299999999999,-0.04154240000000001,0.014134299999999999
GL,2024-10-25,2024Q4,-0.0387537,-0.052044400000000005,-0.0387537
NEM,2024-10-25,2024Q4,-0.0168467,-0.155641696,-0.0168467
ORLY,2024-10-25,2024Q4,-0.0037856999999999995,-0.0033823999999999994,-0.0037856999999999995
POOL,2024-10-25,2024Q4,-0.0300207,0.0459436,-0.0300207
KKR,2024-10-25,2024Q4,-0.0237237,0.0103846,-0.0237237
TSCO,2024-10-25,2024Q4,-0.0055357,-0.06650640000000001,-0.0055357
TYL,2024-10-25,2024Q4,-0.009492700000000001,0.0410586,-0.009492700000000001
VLO,2024-10-25,2024Q4,0.0079233,-0.003620400000000001,0.0079233
DOV,2024-10-25,2024Q4,0.011912299999999999,-0.024115400000000002,0.011912299999999999
AMP,2024-10-25,2024Q4,0.0005423,-0.0307294,0.0005423
DTE,2024-10-25,2024Q4,-0.0246527,-0.0263754,-0.0246527
LH,2024-10-25,2024Q4,-0.0062527,0.039964599999999996,-0.0062527
NOC,2024-10-25,2024Q4,-0.0082617,0.005805599999999999,-0.0082617
WST,2024-10-25,2024Q4,-0.0687367,0.08557560000000002,-0.0687367
UNP,2024-10-25,2024Q4,-0.0019437,-0.0458944,-0.0019437
CBRE,2024-10-25,2024Q4,-0.0071847000000000005,0.0770926,-0.0071847000000000005
HAS,2024-10-25,2024Q4,0.0048473,-0.0553284,0.0048473
HON,2024-10-25,2024Q4,-0.0052547,-0.056297400000000004,-0.0052547
ROL,2024-10-25,2024Q4,0.0012973,-0.06446239999999999,0.0012973
SPGI,2024-10-25,2024Q4,-0.0052657,-0.0399594,-0.0052657
TER,2024-10-25,2024Q4,0.0093093,-0.1009034,0.0093093
UPS,2024-10-25,2024Q4,-0.0066437,0.046137599999999994,-0.0066437
URI,2024-10-25,2024Q4,-0.015133700000000002,-0.0261814,-0.015133700000000002
VLTO,2024-10-25,2024Q4,-0.0164417,-0.0628084,-0.0164417
ALLE,2024-10-25,2024Q4,-0.0183737,-0.0554584,-0.0183737
DOW,2024-10-25,2024Q4,-0.025292699999999998,-0.03503439999999999,-0.025292699999999998
KDP,2024-10-25,2024Q4,-0.0102967,-0.0582834,-0.0102967
LKQ,2024-10-25,2024Q4,-0.0031796999999999997,-0.0061224,-0.0031796999999999997
MOH,2024-10-25,2024Q4,0.0060323,0.17216524700000002,0.0060323
NDAQ,2024-10-25,2024Q4,-0.0073037,0.0106606,-0.0073037
TXT,2024-10-25,2024Q4,0.010559299999999999,-0.0514034,0.010559299999999999
CARR,2024-10-25,2024Q4,0.013861299999999998,-0.0743494,0.013861299999999998
TSLA,2024-10-24,2024Q4,0.1283357780000003,0.17216524700000002,0.140162946
IBM,2024-10-24,2024Q4,-0.0787554,-0.0765071,-0.0787554
LRCX,2024-10-24,2024Q4,0.0653926,0.0635699,0.0653926
RJF,2024-10-24,2024Q4,0.05617560000000001,0.06493590000000002,0.05617560000000001
NOW,2024-10-24,2024Q4,0.047859599999999995,0.0367669,0.047859599999999995
ALGN,2024-10-24,2024Q4,0.0554666,0.040619899999999994,0.0554666
LVS,2024-10-24,2024Q4,0.0335196,0.0198949,0.0335196
TMUS,2024-10-24,2024Q4,0.026220599999999997,0.0351739,0.026220599999999997
APH,2024-10-24,2024Q4,0.013813599999999999,0.0381419,0.013813599999999999
AVY,2024-10-24,2024Q4,-0.0022444000000000006,-0.024466099999999998,-0.0022444000000000006
TDY,2024-10-24,2024Q4,-0.0018934000000000008,0.058180899999999994,-0.0018934000000000008
BA,2024-10-24,2024Q4,-0.0130914,-0.0306341,-0.0130914
ODFL,2024-10-24,2024Q4,0.0477956,-0.006632099999999998,0.0477956
BKR,2024-10-24,2024Q4,0.014149599999999998,0.0425939,0.014149599999999998
LII,2024-10-24,2024Q4,-0.0006113999999999981,0.0253429,-0.0006113999999999981
NTRS,2024-10-24,2024Q4,-0.0225874,0.047660900000000006,-0.0225874
GD,2024-10-24,2024Q4,-0.0061584000000000005,-0.011259100000000001,-0.0061584000000000005
HLT,2024-10-24,2024Q4,0.011124599999999998,-0.0082231,0.011124599999999998
XIFR,2024-10-24,2024Q4,,,
PKG,2024-10-24,2024Q4,-0.0122624,0.0431729,-0.0122624
T,2024-10-24,2024Q4,-0.0295864,0.016554899999999997,-0.0295864
CME,2024-10-24,2024Q4,-0.004253400000000001,0.00013089999999999977,-0.004253400000000001
KO,2024-10-24,2024Q4,-0.0161104,-0.0367491,-0.0161104
TMO,2024-10-24,2024Q4,-0.0385554,-0.055326099999999996,-0.0385554
WAB,2024-10-24,2024Q4,0.0075715999999999995,-0.004826100000000002,0.0075715999999999995
BSX,2024-10-24,2024Q4,-0.031244400000000002,-0.03751210000000001,-0.031244400000000002
ROP,2024-10-24,2024Q4,-0.0017554,-0.018251100000000003,-0.0017554
GEV,2024-10-24,2024Q4,0.0494946,0.0621069,0.0494946
CSGP,2024-10-23,2024Q4,-0.0376534,-0.0439781,-0.029935099999999996
STX,2024-10-23,2024Q4,-0.0764574,-0.0744021,-0.0857801
TXN,2024-10-23,2024Q4,0.0642626,0.0550779,0.0658179
ARE,2024-10-23,2024Q4,-0.013183400000000001,-0.026143100000000002,-0.041798100000000005
PCAR,2024-10-23,2024Q4,0.0006365999999999993,-0.0433281,0.010753899999999999
MCO,2024-10-23,2024Q4,-0.0016144000000000002,-0.0410951,-0.010474100000000002
LMT,2024-10-23,2024Q4,-0.0221904,-0.08340710000000001,-0.025587099999999998
AOS,2024-10-23,2024Q4,-0.0110534,-0.016006100000000002,-0.0171241
FCX,2024-10-23,2024Q4,-0.0350434,-0.0227271,-0.040161100000000005
NUE,2024-10-23,2024Q4,-0.0320534,-0.0966781,-0.0311271
SHW,2024-10-23,2024Q4,0.0006575999999999999,-0.0526931,-0.006388100000000001
MMM,2024-10-23,2024Q4,-0.0401924,-0.0632471,-0.0537861
IVZ,2024-10-23,2024Q4,-0.0230124,-0.0218931,-0.0224391
PNR,2024-10-23,2024Q4,0.010993600000000001,0.0105959,0.006673900000000001
PM,2024-10-23,2024Q4,0.0106426,0.1153089,-0.011490099999999998
VZ,2024-10-23,2024Q4,0.009503600000000001,-0.0408301,-0.0019571
NSC,2024-10-23,2024Q4,-0.0270354,0.022417899999999998,-0.0362231
GM,2024-10-23,2024Q4,-0.0187894,0.07931890000000001,-0.031112100000000004
GPC,2024-10-23,2024Q4,0.0008095999999999971,-0.155641696,0.010805899999999997
PHM,2024-10-23,2024Q4,0.015332599999999998,-0.0570971,-0.009470100000000002
DGX,2024-10-23,2024Q4,0.0033785999999999994,0.07192290000000001,-0.015287100000000001
RTX,2024-10-23,2024Q4,-0.002588400000000003,-0.005518100000000003,-0.0026621000000000027
IPG,2024-10-23,2024Q4,0.003802599999999998,-0.05437910000000001,0.0007978999999999985
DHR,2024-10-23,2024Q4,-0.051393400000000006,-0.0911131,-0.06191110000000001
FI,2024-10-23,2024Q4,0.0181326,0.0308209,-0.0004060999999999995
KMB,2024-10-23,2024Q4,-0.0053014,-0.0500881,-0.0161701
GE,2024-10-23,2024Q4,0.017804599999999997,-0.07264609999999999,0.014249899999999998
SBUX,2024-10-22,2024Q4,0.0125136,0.008513900000000001,0.007362899999999999
VZ,2024-10-22,2024Q4,-0.0174674,-0.0240321,-0.0408301
WRB,2024-10-22,2024Q4,-0.030607400000000003,-0.034334100000000006,-0.027594100000000003
RF,2024-10-21,2024Q4,-0.0075174000000000005,-0.0075174000000000005,-0.0074221
SLB,2024-10-21,2024Q4,0.0004185999999999999,0.0004185999999999999,0.005283899999999999
FITB,2024-10-21,2024Q4,-0.0223784,-0.0223784,-0.0174731
AXP,2024-10-21,2024Q4,-0.0156904,-0.0156904,-0.0198901
PG,2024-10-21,2024Q4,-0.0091784,-0.0091784,-0.0097901
NFLX,2024-10-18,2024Q4,0.11083230000000001,0.09039360000000002,0.11083230000000001
ISRG,2024-10-18,2024Q4,0.1000613,0.09406360000000001,0.1000613
STLD,2024-10-18,2024Q4,0.0112173,0.0511866,0.0112173
SNA,2024-10-18,2024Q4,-0.0052236999999999995,0.09445060000000001,-0.0052236999999999995
BX,2024-10-18,2024Q4,0.0154573,0.07819960000000001,0.0154573
HBAN,2024-10-18,2024Q4,-0.0045747,-0.0304554,-0.0045747
KEY,2024-10-18,2024Q4,0.0057593,-0.019661399999999996,0.0057593
TRV,2024-10-18,2024Q4,0.0023413,0.09236360000000002,0.0023413
ELV,2024-10-18,2024Q4,-0.0305997,-0.13646039999999998,-0.0305997
EFX,2024-10-18,2024Q4,0.0059913,-0.0273204,0.0059913
MTB,2024-10-18,2024Q4,-0.0066746999999999996,0.0436056,-0.0066746999999999996
MMC,2024-10-18,2024Q4,-0.0099967,-0.0143374,-0.0099967
PPG,2024-10-18,2024Q4,-0.0033117,0.0043625999999999995,-0.0033117
TFC,2024-10-18,2024Q4,0.0167263,-0.018752400000000002,0.0167263
CCI,2024-10-17,2024Q4,-0.028369400000000006,-0.016350100000000006,-0.028369400000000006
CSX,2024-10-17,2024Q4,-0.036006399999999994,-0.036905099999999996,-0.036006399999999994
KMI,2024-10-17,2024Q4,0.0007915999999999991,0.0076038999999999985,0.0007915999999999991
PLD,2024-10-17,2024Q4,-0.035294400000000004,0.010619899999999996,-0.035294400000000004
UAL,2024-10-17,2024Q4,0.0294076,0.1537099,0.0294076
ABT,2024-10-17,2024Q4,0.0132836,0.028481899999999997,0.0132836
CFG,2024-10-17,2024Q4,0.0014336000000000002,-0.023229100000000003,0.0014336000000000002
MS,2024-10-17,2024Q4,0.0129426,0.07785090000000001,0.0129426
SYF,2024-10-17,2024Q4,-0.0017873999999999998,0.0587709,-0.0017873999999999998
USB,2024-10-17,2024Q4,-0.0008004000000000015,0.0461669,-0.0008004000000000015
JBHT,2024-10-16,2024Q4,-0.005583400000000009,-0.01013010000000001,0.013919899999999989
IBKR,2024-10-16,2024Q4,-0.0224934,-0.0113521,-0.026680099999999998
OMC,2024-10-16,2024Q4,0.011522600000000001,0.018952899999999998,0.004451900000000001
STT,2024-10-16,2024Q4,0.007940599999999999,0.0177989,-0.004199100000000001
C,2024-10-16,2024Q4,0.0212936,-0.0296891,0.0037478999999999985
PNC,2024-10-16,2024Q4,-0.010211400000000002,0.010121899999999998,-0.007177100000000002
GS,2024-10-16,2024Q4,0.0126456,0.0120079,0.0116629
UNH,2024-10-16,2024Q4,0.0177096,-0.06334009999999998,0.023996899999999998
BAC,2024-10-16,2024Q4,0.010938599999999998,0.016496899999999995,0.004327899999999998
JNJ,2024-10-16,2024Q4,0.0022036,0.017743899999999996,0.0061179
SCHW,2024-10-16,2024Q4,-0.0007404,0.06037390000000001,-0.0084261
BK,2024-10-14,2024Q4,0.0281656,0.0281656,0.0421479
FAST,2024-10-14,2024Q4,0.0011756000000000002,0.0011756000000000002,0.0123039
WFC,2024-10-14,2024Q4,0.033177599999999995,0.033177599999999995,0.046767899999999994
JPM,2024-10-14,2024Q4,0.00046359999999999934,0.00046359999999999934,0.006030899999999999
BLK,2024-10-14,2024Q4,0.0168806,0.0168806,0.0255159
DAL,2024-10-11,2024Q4,0.0206033,0.0100296,0.0206033
DPZ,2024-10-11,2024Q4,0.051103300000000004,0.0403516,0.051103300000000004
PEP,2024-10-09,2024Q4,0.0149956,0.03410389999999999,0.0254399
STZ,2024-10-04,2024Q4,0.012290299999999999,-0.0347024,0.012290299999999999
LW,2024-10-03,2024Q4,0.0337996,0.0595259,0.0337996
CAG,2024-10-03,2024Q4,-0.0189014,-0.0995881,-0.0189014
CAG,2024-10-02,2024Q4,-0.1049344,-0.0986891,-0.0995881
NKE,2024-10-02,2024Q4,-0.0796684,-0.07131509999999999,-0.0779461
PAYX,2024-10-02,2024Q4,-0.0101394,0.0391399,-0.0153391
MKC,2024-10-02,2024Q4,-0.0859728,-0.0418612,-0.06700520000000001
CCL,2024-10-01,2024Q4,-0.0420014,-0.0452754,-0.0628721
COST,2024-09-27,2024Q3,-0.017543,-0.025272,-0.017543
KMX,2024-09-27,2024Q3,-0.011373,0.038521999999999994,-0.011373
JBL,2024-09-27,2024Q3,-0.034024,0.082479,-0.034024
ACN,2024-09-27,2024Q3,-0.017165,0.038449,-0.017165
MU,2024-09-26,2024Q3,0.125634,0.144491,0.125634
CTAS,2024-09-26,2024Q3,-0.023514,-0.011966000000000001,-0.023514
AZO,2024-09-25,2024Q3,0.047107,0.04549,0.049472
LEN,2024-09-23,2024Q3,0.029241000000000003,0.029241000000000003,0.0028950000000000017
FDX,2024-09-20,2024Q3,-0.120739408,-0.145011,-0.12200872299999999
FDS,2024-09-20,2024Q3,-0.007579,0.042978999999999996,-0.007579
DRI,2024-09-20,2024Q3,-0.012165,0.070162,-0.012165
GIS,2024-09-19,2024Q3,-0.006827,4.19999999999995e-05,-0.006827
GIS,2024-09-18,2024Q3,0.0052239999999999995,0.003470999999999999,4.19999999999995e-05
ADBE,2024-09-13,2024Q3,-0.084771,-0.074222,-0.084771
KR,2024-09-13,2024Q3,0.01279,0.084553,0.01279
ORCL,2024-09-10,2024Q3,0.122503,0.108853,0.140162946
AVGO,2024-09-06,2024Q3,-0.103373,-0.111779,-0.103373
CPRT,2024-09-05,2024Q3,-0.067531,-0.076293,-0.067531
HPE,2024-09-05,2024Q3,-0.06623,-0.081425,-0.06623
HRL,2024-09-05,2024Q3,0.050006999999999996,-0.014246000000000007,0.050006999999999996
DLTR,2024-09-05,2024Q3,0.04868700000000001,-0.155641696,0.04868700000000001
ADSK,2024-08-30,2024Q3,0.0005577999999999999,0.0147266,0.0005577999999999999
DELL,2024-08-30,2024Q3,0.0432448,0.035885600000000004,0.0432448
LULU,2024-08-30,2024Q3,0.0016758,0.0023626000000000003,0.0016758
ULTA,2024-08-30,2024Q3,-0.0402002,-0.0381374,-0.0402002
BF.B,2024-08-30,2024Q3,,,
DG,2024-08-30,2024Q3,-0.0127152,-0.155641696,-0.0127152
BBY,2024-08-30,2024Q3,0.0020958,0.1432186,0.0020958
CPB,2024-08-30,2024Q3,0.009442799999999998,-0.008904400000000003,0.009442799999999998
NTAP,2024-08-29,2024Q3,-0.08371139999999999,-0.09273659999999997,-0.08371139999999999
CRWD,2024-08-29,2024Q3,0.0488146,0.028013399999999997,0.0488146
HPQ,2024-08-29,2024Q3,0.0403336,0.016801399999999998,0.0403336
NVDA,2024-08-29,2024Q3,-0.048820399999999986,-0.06972359999999998,-0.048820399999999986
CRM,2024-08-29,2024Q3,-0.023401400000000003,-0.0433986,-0.023401400000000003
COO,2024-08-29,2024Q3,0.11825360000000001,0.12033140000000002,0.11825360000000001
SJM,2024-08-29,2024Q3,-0.0004814000000000025,-0.0498786,-0.0004814000000000025
SJM,2024-08-28,2024Q3,-0.0575994,-0.0630446,-0.0498786
INTU,2024-08-23,2024Q3,-0.0684322,-0.07609439999999999,-0.0684322
WDAY,2024-08-23,2024Q3,0.1248038,0.1144916,0.1248038
ROST,2024-08-23,2024Q3,0.0175058,0.008310599999999998,0.0175058
WSM,2024-08-23,2024Q3,0.06891080000000001,-0.023800399999999985,0.06891080000000001
NDSN,2024-08-23,2024Q3,0.0052198,0.038609599999999994,0.0052198
SNPS,2024-08-22,2024Q3,-0.04528940000000001,-0.0316096,-0.04528940000000001
A,2024-08-22,2024Q3,0.006241600000000001,0.0079054,0.006241600000000001
TJX,2024-08-22,2024Q3,-0.006317399999999999,0.054700399999999996,-0.006317399999999999
ADI,2024-08-22,2024Q3,0.004592599999999999,0.0224824,0.004592599999999999
JKHY,2024-08-22,2024Q3,-0.0049414,-0.0055986000000000005,-0.0049414
TGT,2024-08-22,2024Q3,-0.004583400000000001,0.1064974,-0.004583400000000001
KEYS,2024-08-21,2024Q3,0.11880059999999999,0.1193344,0.12106239999999999
LOW,2024-08-21,2024Q3,2.959999999999942e-05,-0.011783600000000002,0.0405124
MDT,2024-08-21,2024Q3,0.0286526,0.0352834,0.0344414
PANW,2024-08-20,2024Q3,0.04932160000000001,0.07690640000000001,0.020867400000000005
EL,2024-08-20,2024Q3,-0.0143364,-0.036759599999999996,-0.0150076
AMCR,2024-08-16,2024Q3,-0.036890200000000005,-0.019245400000000006,-0.036890200000000005
AMAT,2024-08-16,2024Q3,-0.018577200000000002,0.0318316,-0.018577200000000002
DE,2024-08-16,2024Q3,0.0124608,0.0748526,0.0124608
TPR,2024-08-16,2024Q3,0.0305878,0.06307460000000001,0.0305878
WMT,2024-08-16,2024Q3,0.0065008,0.07215360000000001,0.0065008
CSCO,2024-08-15,2024Q3,0.08696160000000001,0.08847240000000002,0.08696160000000001
CAH,2024-08-15,2024Q3,0.0323476,0.06916439999999999,0.0323476
HD,2024-08-14,2024Q3,0.0281556,0.0403034,0.0336584
EVRG,2024-08-12,2024Q3,0.002063600000000001,0.002063600000000001,0.007301400000000001
NWSA,2024-08-09,2024Q3,0.035802799999999996,0.0639806,0.035802799999999996
TTD,2024-08-09,2024Q3,0.1249128,0.1642436,0.1249128
AKAM,2024-08-09,2024Q3,0.1085058,0.0967156,0.1085058
EXPE,2024-08-09,2024Q3,0.1020148,0.1435446,0.1020148
GILD,2024-08-09,2024Q3,-0.0255772,-0.004331399999999999,-0.0255772
PODD,2024-08-09,2024Q3,-0.0881372,-0.0390054,-0.0881372
PSKY,2024-08-09,2024Q3,,,
SOLV,2024-08-09,2024Q3,0.0328558,0.0819896,0.0328558
TTWO,2024-08-09,2024Q3,0.043476799999999996,0.0661596,0.043476799999999996
OXY,2024-08-09,2024Q3,-0.0020952,0.0407946,-0.0020952
CF,2024-08-09,2024Q3,0.0032238,0.0879766,0.0032238
PH,2024-08-09,2024Q3,0.0029998,0.1112086,0.0029998
ATO,2024-08-09,2024Q3,0.0086198,-0.0005974000000000014,0.0086198
LLY,2024-08-09,2024Q3,0.0548108,0.1493336,0.0548108
MLM,2024-08-09,2024Q3,-0.010120200000000001,-0.0090784,-0.010120200000000001
VST,2024-08-09,2024Q3,-0.0056092,0.06352160000000001,-0.0056092
NRG,2024-08-09,2024Q3,0.029709799999999998,0.11133459999999999,0.029709799999999998
TPL,2024-08-09,2024Q3,-0.0063392,0.0643016,-0.0063392
VTRS,2024-08-09,2024Q3,-0.026491200000000003,0.0384096,-0.026491200000000003
DDOG,2024-08-09,2024Q3,-0.0156512,0.03982859999999999,-0.0156512
EPAM,2024-08-09,2024Q3,0.010678799999999999,-0.0712734,0.010678799999999999
TKO,2024-08-09,2024Q3,0.0063698,0.0738926,0.0063698
CPAY,2024-08-08,2024Q3,0.051099599999999995,0.048634399999999994,0.051099599999999995
EQIX,2024-08-08,2024Q3,0.0487356,0.0433104,0.0487356
APP,2024-08-08,2024Q3,,,
MNST,2024-08-08,2024Q3,-0.0861844,-0.09141859999999999,-0.0861844
HOOD,2024-08-08,2024Q3,,,
MCK,2024-08-08,2024Q3,-0.120739408,-0.1199856,-0.12200872299999999
WBD,2024-08-08,2024Q3,-0.0890674,-0.0704926,-0.0890674
DVN,2024-08-08,2024Q3,0.040441599999999994,0.0688694,0.040441599999999994
NI,2024-08-08,2024Q3,0.0077686000000000005,0.0130204,0.0077686000000000005
MOS,2024-08-08,2024Q3,0.0165616,0.002192399999999999,0.0165616
TECH,2024-08-08,2024Q3,0.011870599999999995,-0.0831776,0.011870599999999995
CRL,2024-08-08,2024Q3,0.0048125999999999985,-0.1211556,0.0048125999999999985
EMR,2024-08-08,2024Q3,0.0418536,-0.0345176,0.0418536
HLT,2024-08-08,2024Q3,0.0134256,-0.0038746000000000015,0.0134256
IFF,2024-08-08,2024Q3,0.0208456,-0.0026016000000000017,0.0208456
RL,2024-08-08,2024Q3,0.0170466,-0.0165796,0.0170466
STE,2024-08-08,2024Q3,0.010612600000000002,-0.0129286,0.010612600000000002
ROK,2024-08-08,2024Q3,0.0359496,0.029610399999999995,0.0359496
DIS,2024-08-08,2024Q3,0.0026226,-0.041866600000000004,0.0026226
ZBH,2024-08-08,2024Q3,0.0213236,-0.012911599999999999,0.0213236
AIZ,2024-08-08,2024Q3,0.0420006,0.0421994,0.0420006
CVS,2024-08-08,2024Q3,0.011360600000000002,-0.020611599999999997,0.011360600000000002
GPN,2024-08-08,2024Q3,0.026744599999999993,0.09605739999999999,0.026744599999999993
AXON,2024-08-07,2024Q3,0.1283357780000003,0.17216524700000002,0.140162946
DVA,2024-08-07,2024Q3,0.014441599999999999,0.0260074,0.024621399999999998
SMCI,2024-08-07,2024Q3,-0.120739408,-0.1533306,-0.12200872299999999
ABNB,2024-08-07,2024Q3,-0.11956040000000001,-0.07848460000000002,-0.11576760000000001
AMGN,2024-08-07,2024Q3,-0.0111594,0.00020740000000000341,-0.0179806
FTNT,2024-08-07,2024Q3,0.1283357780000003,0.17216524700000002,0.140162946
WYNN,2024-08-07,2024Q3,0.0050136,0.0421654,-0.0213856
O,2024-08-07,2024Q3,-0.0038014,0.0173874,0.001965400000000001
SRE,2024-08-07,2024Q3,0.0065776,-0.014490599999999998,0.0173614
MPC,2024-08-07,2024Q3,0.0191726,0.0736214,0.0287744
OKE,2024-08-07,2024Q3,0.0361596,0.0831194,0.0322474
TDG,2024-08-07,2024Q3,-0.0045194,0.0184634,0.0076034
VMC,2024-08-07,2024Q3,0.001035600000000001,-0.042923600000000006,-0.007088599999999999
CEG,2024-08-07,2024Q3,0.0332396,0.0982664,0.0483794
DUK,2024-08-07,2024Q3,-0.004449400000000001,0.012654399999999998,-0.0023596000000000008
HSIC,2024-08-07,2024Q3,0.0651216,-0.016061599999999995,0.0765204
J,2024-08-07,2024Q3,0.011183599999999998,0.0150774,0.019854399999999998
PGR,2024-08-07,2024Q3,0.019877599999999995,0.0346634,0.035265399999999995
WMB,2024-08-07,2024Q3,0.0238096,0.062262399999999996,0.0100844
BLDR,2024-08-07,2024Q3,-0.016691400000000002,0.02383439999999999,-0.0013266000000000024
FANG,2024-08-07,2024Q3,0.040622599999999995,0.0649294,0.05212239999999999
IDXX,2024-08-07,2024Q3,0.030995599999999995,0.062294399999999986,0.028739399999999995
BAX,2024-08-07,2024Q3,0.013586599999999999,0.0793044,0.006326399999999999
CAT,2024-08-07,2024Q3,0.0296786,0.0600054,0.0358804
FIS,2024-08-07,2024Q3,-0.0015974000000000001,0.0496744,0.013534399999999999
KVUE,2024-08-07,2024Q3,0.0188886,0.1655704,0.008019399999999998
TAP,2024-08-07,2024Q3,0.012192199999999995,0.0536498,0.019469799999999995
YUM,2024-08-07,2024Q3,0.0016836,0.0280594,-0.0006226000000000001
BR,2024-08-07,2024Q3,-0.0110524,0.03694639999999999,-0.018364600000000002
FOXA,2024-08-07,2024Q3,0.012446599999999999,0.0797264,0.013164399999999998
TRMB,2024-08-07,2024Q3,0.00037659999999999777,0.034598399999999994,0.002465399999999998
UBER,2024-08-07,2024Q3,0.06311359999999999,0.17216524700000002,0.05625739999999999
ZTS,2024-08-07,2024Q3,0.0161396,0.0759274,-0.0001036000000000023
PLTR,2024-08-06,2024Q3,0.0936016,0.06762839999999999,0.140162946
SPG,2024-08-06,2024Q3,0.033724599999999993,0.014033399999999994,0.04813239999999999
CSX,2024-08-06,2024Q3,0.0189516,-0.012438600000000006,0.037450399999999995
TSN,2024-08-06,2024Q3,-0.0220384,-0.0008336000000000003,-0.010175600000000002
CPT,2024-08-05,2024Q3,-0.007554400000000003,-0.007554400000000003,-0.0016726000000000033
CVX,2024-08-05,2024Q3,-0.0358734,-0.0358734,-0.0415176
LYB,2024-08-05,2024Q3,0.013220599999999999,0.013220599999999999,0.005766399999999999
PPL,2024-08-05,2024Q3,-0.0130684,-0.0130684,-0.004055600000000001
PRU,2024-08-05,2024Q3,-0.028297400000000004,-0.028297400000000004,-0.030925600000000004
REG,2024-08-05,2024Q3,-0.006376400000000001,-0.006376400000000001,-0.0088746
LNT,2024-08-05,2024Q3,-0.023487400000000002,-0.023487400000000002,-0.0199976
AEE,2024-08-05,2024Q3,-0.0235414,-0.0235414,-0.0243296
CHD,2024-08-05,2024Q3,0.028315599999999996,0.028315599999999996,0.031061399999999996
EOG,2024-08-05,2024Q3,-0.0050794,-0.0050794,0.0019533999999999992
AES,2024-08-05,2024Q3,-0.0347204,-0.0347204,-0.0425086
VTR,2024-08-05,2024Q3,0.014198599999999999,0.014198599999999999,0.0252994
